"description","id","user_id","district_id","advertiser_type","params.furniture","params.price1","params.price2","params.builttype","params.m","params.rooms","params.rent","external_id","last_refresh","wolna"
"Do wynajęcia bardzo ciche i ciepłe mieszkanie 41 m2 w ścisłym centrum na zamkniętym osiedlu.
Przestronny i jasny pokój 23 m2, oddzielna kuchnia z jadalnią 15 m2, korytarz, łazienka.
Możliwość parkowania na zamkniętym osiedlu bez dodakowych opłat. Za oknem ogródek tylko dla mieszkańców bloku. Zwierzęta akceptowalne.
Mieszkanie usytuowane jest przy ulicy Libelta/Kościuszki:
350 m od przystanku tramwajowego ""Fredry"" i 250 m od przystanku autobusowego na Al. Niepodległości lub Solnej. 150 m od Biedronki.

Cena 1250 plus czynsz administracyjny - przy jednej osobie
wynosi 420zł (przy dwóch maksymalnie 460zł).
W skład czynszu wchodzą opłaty za wodę, ogrzewanie miejskie, wywóz nieczystości, utrzymanie czystości na osiedlu i parking.
Dodakowo prąd i gaz wg zużycia

Wymagana kaucja.

Pośrednikom dziękuję.",590797028,32225049,327,"private","yes","arranged",1250,"blok",41,"one",420,NA,2020-03-08 09:46:18,FALSE
"Polecam na wynajem uroczą kawalerkę położoną w kamienicy zlokalizowanej na ul. Żupańskiego (około 500 metrów od Starego Browaru).  Avenida - pieszo 10 minut.

Tuż obok Politechnika, WSB, Uniwersytet Ekonomiczny, AWF.

Kawalerka po generalnym remoncie! Mieszkanie będzie dostępne od 1 kwietnia. Mieszkanie jest w pełni i estetycznie wyposażone i umeblowane. Wykończenie w modnych i gustownych kolorach (biel, szary, grafit).

Pięknie wyeksponowane naturalne cegły. 

Wszystkie instalacje w całym budynku nowe.  
OGRZEWANIE MIEJSKIE - ciepło.  Pięknie zrewitalizowana kamienica - najładniejsza w okolicy. 

WYPOSAŻENIE:

KUCHNIA: szafki w zabudowie stolarskiej na wymiar, płyta elektryczna, piekarnik, pochłaniacz, lodówka z zamrażarką, zlew, zmywarka, czajnik.

Pokój: rozkładana kanapa, stół z krzesłami, komody, szafa stolarska na wymiar

Łazienka: kabina prysznicowa, pralka, toaleta, umywalka.

LOKALIZACJA
Idealna lokalizacja, parę kroków od przystanku tramwajowego.  Spokojnym krokiem do Starego Browaru i Avenidy ok. 5 minut.
Wokół kultowe knajpki - Suszone Pomidory, Niezły Meksyk i inne.
Park idealny na wiosenne i letnie spacery - JPII - 10 minut pieszo.

OPŁATY
Miesięczny koszt wynajmu:
1.500 + 400 = 1.900 
Cena stała i niezmienna.  Obejmuje WSZYSTKIE koszty eksploatacyjne (tj. prąd, wodę, ogrzewanie). 

Mieszkanie wynajmuję bezpośrednio tak żadnych inny kosztów poza kaucją.",590816702,21117567,331,"private","no","price",1500,"pozostale",28,"one",NA,60306540,2020-03-08 11:28:37,FALSE
"Wynajmę kawalerkę - 31 m2 (po generalnym remoncie).

Mieszkanie znajduje się na I piętrze w cztero-mieszkaniowym, wolnostojącym budynku. 

Gotowe do wprowadzenia, czyste, umeblowane.

Idealna dla 1-2 osób (bez zwierząt).

Kaucja 1500 zł (płatna w dniu zawarcia umowy),

Dodatkowo płatne - prąd (wg zużycia).

Czyli koszt całkowity wynajmu na miesiąc to: 1350 zł + zużycie prądu.
Prąd płatny w cyklu 2-miesięcznym - zgodnie z fakturą z ENEA.
(opłata za zużycie wody i śmieci (obowiązuje segregacja)) - już w tej opłacie 1350 zł.
Czynsz płatny z góry za dany miesiąc.

Bardzo dobra lokalizacja - przy ul. 28 czerwca 1956 r. 
(mniej niż 50 metrów do przystanku tramwajowego linii 2, 9, 10).",590882759,44488217,331,"private","yes","price",1350,"wolnostojacy",31,"one",1,NA,2020-03-08 15:53:50,FALSE
"Oferuję na wynajem kawalerkę o powierzchni 28 m2. Mieszkanie znajduje się w oficynie odrestaurowanej kamienicy, przy ulicy Kilińskiego na Dolnej Wildzie. Mieszkanie jest wyposażone we wszystkie niezbędne meble i urządzenia : szafki, łóżko, komodę, lodówkę, pralkę oraz płytę gazową. Największą zaletą tej kawalerki jest oddzielna kuchnia.

Cena najmu 1350 zł + 190 zł czynszu. Osobno płatny tylko prąd wg zużycia ( wg rachunków z poprzednich trzech lat średnie rachunki wynosiły ok. 50 zł/na miesiąc od marca do listopada, a w pozostałych czyli w miesiącach sezonu grzewczego ok. 125 zł/ na miesiąc) - ogrzewanie elektryczne.

Doskonała lokalizacja

Mieszkanie wolne od zaraz.

Powyższy opis nie stanowi oferty w rozumieniu kodeksu cywilnego, a dane w nim zawarte mają charakter informacyjny i mogą ulec zmianie.

 

Więcej informacji pod nr telefonu  723 964 455

Zapraszam:)",590885278,18098039,331,"private","yes","price",1350,"kamienica",28,"one",190,NA,2020-03-08 16:04:30,FALSE
"Wynajmę kawalerkę 32 m, po remoncie. Okna z roletkami wewnętrznymi. Na podłodze płytki i wykładzina PCV. Na wyposażeniu jest również rozkładana KANAPA, ława, stół z krzesłami. Kuchnia zabudowana szafkami wraz ze sprzętem AGD (lodówka,płyta grzewcza elektryczna, pochłaniacz, ). W łazience jest wanna, umywalka, miska ustępowa i lustro i pralka. Ciepła woda i ogrzewanie z miejskiej sieci. Instalacje: centralnego ogrzewania.
Czynsz 1200 zł,  czynsz administracyjny 270 zł plus prąd.  Wymagana kaucja w wysokości 1-miesięcznego czynszu. Lokalizacja: miejsce jest bardzo dobrze połączone liniami autobusowymi i pobliskimi liniami tramwajowymi Pestka. W pobliżu znajduje się TESCO, Żabka, kampus Morasko. Dookoła tereny zielone, ścieżki rowerowe i spacerowe oraz REZERWAT ŻURAWINIEC
. Zapraszam do obejrzenia.",590887777,454518,709,"private","yes","price",1200,"blok",32,"one",270,NA,2020-03-08 16:14:25,FALSE
"Do wynajęcia przestrzenna (ok. 32 m2), dobrze wyposażona kawalerka na 1. piętrze ze świetną lokalizacją i doskonałym dojazdem do centrum. Kawalerka do wynajęcia od 1. kwietnia.

W mieszkaniu znajduje się:
-Pralka (nowa, kupiona w 2019)
-Lodówka
-Kuchenka gazowa
-Duże dwuosobowe łóżko
-Szafa
-Komoda z szufladami
-Szafka nocna
-Duże biurko
-Stół i 3 krzesła
-Regał na książki
-Odkurzacz

Mieszkanie na rogu 28 czerwca 1956 i Krzyżowej - 2 minuty do przystanku Kosińskiego, 4 minuty do przystanku rynek Wildecki. W okolicy 2 Biedronki, Lidl, Green Point, park, piekarnie, sklepy, punkty gastronomiczne. Blisko do budynków UAM, Uniwersytetu Ekonomicznego i WSB.

Czynsz: 1350 zł + wywóz śmieci + media.

Wymogiem właściciela jest posiadanie statusu studenta.",590894805,23363813,331,"private","yes","price",1350,"kamienica",32.5,"one",1350,NA,2020-03-08 16:41:40,FALSE
"Wolna od kwietnia 2020. 1500plus czynsz okolo 400zl",590904930,4029681,709,"private","yes","price",1500,"blok",30,"one",400,NA,2020-03-08 17:20:48,TRUE
"Wynajmę nową samodzielną kawalerkę o pow 24m2 przy pętli tramwajowej Miłostowo. Do ceny najmu dochodzą opłaty wg wskazań liczników ( prąd,woda ciepła i zimna, ogrzewanie i śmieci ) Cicha i spokojna okolica, dobry dojazd do centrum, blisko sklep Lidl.",590912583,20959669,723,"private","no","price",1200,"wolnostojacy",24,"one",1,NA,2020-03-08 17:51:22,FALSE
"DO WYNAJĘCIA KAWALERKA BEZ POŚREDNIKÓW
Wynajmę kawalerkę 31,80m2, umeblowaną w pełni  wyposażoną: pralka, lodówka, zmywarka, kuchenka elektryczna . Na korytarzu duża szafa, w pokoju komoda, szafka pod telewizor oraz stół z czterema krzesłami. Do mieszkania przynależy również ogródek. W bloku znajduję się również rowerownia. Mieszkanie znajduję się na ul. Stróżyńskiego w Poznaniu w nowym niskim bloku z 2010r. Obiekt jest ogrodzony , całodobowo monitorowany.  Mieszkanie znajduje się w bardzo dobrym komunikacyjnym punkcie: 200 m do przystanku autobusowego linie numer: 51,85,90,93 oraz nocny 235, ok. 9 minut do przystanku PST , ok 20 minut do Campusu UAM na Morasku. W okolicy Biedronka, Lidl, Tesco oraz mniejsze sklepy. 
Cena: 1300 zł + opłaty ( ok 430 zł czynsz+ co dwa miesiące prąd).Kaucja 2000,00 zł. 
Zainteresowane osoby proszę o kontakt 691630755
Mieszkanie wolne od 15.04.2020 r. Oglądanie możliwe od 01.04.2020 r.
Pozdrawiam<U+F04A>))",590928229,16181733,709,"private","yes","price",1300,"blok",31.8,"one",430,NA,2020-03-08 18:58:34,FALSE
"Do wynajęcia kawalerka położna na ul. Saperskiej. Bardzo dobra lokalizacja blisko tramwaje linii 2,9,10,1,7,11 oraz autobusów Lini 171,176. W niedalekiej odległości tereny rekreacyjne :Łęgi dębińskie oraz Dębina. 
Mieszkanie wolne od zaraz.
Wymagana kaucja w kwocie 2000 zł.",590928797,42819759,331,"private","yes","arranged",1400,"blok",30,"one",300,NA,2020-03-08 18:59:00,FALSE
"Wynajmę bezpośrednio kawalerkę 30m2 z  balkonem w dogodnej lokalizacji, przy ulicy Górki (Górczyn), 6 minut pieszo od przystanku tramwajowego (przystanek Krauthofera). Mieszkanie jest umeblowane i w pełni wyposażone (płyta indukcyjna, piekarnik, lodówka z zamrażarką, pralka, narożnik z funkcją spania).

Mieszkanie znajduje się na 1. piętrze  z windą, jest w bardzo dobrym stanie.

Nieruchomość mieści się na zamkniętym osiedlu, w bardzo dobrze skomunikowanej części miasta. 4-piętrowy blok z piwnicą oddany do użytku w 2010 roku. 

Mieszkanie jest bardzo przestronne, ciche i jasne, a jego niewątpliwym atutem jest  balkon. Drzwi wejściowe lokalu prowadzą do przedpokoju, w którym znajdują się dwie pojemne szafy.  Zaletą jest fakt, że przedpokój jest oddzielnym pomieszczeniem.

Przestronny pokój połączony jest z aneksem kuchennym.

WYPOSAŻENIE:

Pokój - rozkładany narożnik z funkcją spania, regał,  komoda x2, stół, fotel, lampa

Kuchnia – duża lodówka z zamrażarką, kuchenka mikrofalowa , płyta indukcyjna, meble kuchenne, okap kuchenny, blat z funkcją stołu.

Przedpokój – dwie  szafy

Łazienka – pralka, kabina, szafka z lustrem, meble łazienkowe

UKŁAD POMIESZCZEŃ

- Pokój z aneksem kuchennym

- Korytarz (przedpokój)

- Łazienka

- Balkon

KOSZTY

- 1350 zł - wynajem

- 300 zł – czynsz dla spółdzielni (zaliczka na ciepłą i zimną wodę, zaliczka na ogrzewanie, wywóz nieczystości, utrzymanie części wspólnych)

- prąd – zgodnie z rachunkiem (około 80-90 zł za 2 miesiące).

Przy podpisaniu umowy proponuję kaucję w wysokości 1350 zł na wypadek ewentualnego uszkodzenia sprzętu przez wynajmującego. W przypadku braku uszkodzeń - kaucja w pełni zwrotna.

Mieszkanie dostępne od 1 kwietnia 2020.

LOKALIZACJA

6 minut pieszo – przystanek Krauthofera (tramwaje 3,5,8,14)

9 minut pieszo – przystanek Głogowska/Hetmańska (tramwaje 1,3,5,7,8,11,14)

7 minut pieszo – market eLeclerc (w budynku również: sklep papierniczy, cukiernia, sala zabaw dla dzieci, pizzeria, szewc, apteka)

8 minut pieszo – sklep LIDL

9 minut pieszo – sklep Lewiatan czynny 24/7 (również w niedziele niehandlowe i święta)

7 minut pieszo - kościół p.w. Chrystusa Sługi

8 minut pieszo – siłownia i centrum fitness „Alfa Fitness Stars”

12 minut pieszo – sklep Biedronka

12 minut pieszo – McDonald’s

12 minut pieszo – centrum handlowe „Panorama”

Serdecznie polecam. W razie pytań zachęcam do kontaktu pod numerem telefonu - 601334679",590932739,17599941,323,"private","yes","price",1350,"blok",30,"one",300,NA,2020-03-08 19:17:01,FALSE
"Wynajmę mieszkanie  - przestronna kawalerka (38m2) - w okolicach Jeziora Maltańskiego (Os. Warszawskie). Mieszkanie składa się pokoju, kuchni, łazienki, korytarza oraz ubikacji. Dodatkowo do lokalu przynależy piwnica oraz balkon. Piętro trzecie. Blok czteropiętrowy z cegły, ocieplony, okna drewniane. Mili, spokojni sąsiedzi. 

Kawalerka wolna od połowy kwietnia.

Świetna lokalizacja - do przystanku tramwajowego 3 min. pieszo (linie 6 i 8), stacja benzynowa, sklep, tereny rekreacyjne - Malta i Termy Maltańskie po drugiej stronie ulicy (widać z balkonu), Park Tysiąclecia. Niedaleko szkoła, przedszkole, plac zabaw.
Na Stare Miasto 10 min. tramwajem.

Mieszkanie częściowo umeblowane: w pokoju szafa typu komandor; kuchnia w pełni wyposażona (zmywarka, lodówka, piec gazowo-elektryczny, szafki, stół) w łazience pojemna szafka, w korytarzu wieszak i pojemny pawlacz. 
W budynku jest dostęp do telewizji kablowej.

Opłaty: 1250zł  + czynsz administracyjny ok. 560zł (w tym woda i ogrzewanie) + media
Wymagana kaucja.

Zapraszam do obejrzenia mieszkania!",590937282,26942861,723,"private","yes","arranged",1250,"blok",38,"one",560,NA,2020-03-08 19:36:56,TRUE
"Oddam w najem wyremontowaną i w pełni urządzoną kawalerkę na 4 piętrze bloku z windą na os. Przemysława 23 w Poznaniu. Lokal posiada osobną kuchnię, pokój, korytarz, łazienkę oraz zadaszony balkon i piwnicę. Super lokalizacja: 
- wolne miejsca parkingowe
- boisko sportowe
- 5km do VW Antoninek
- 900m (12min) do przystanku autobusowego Szwajcarska (154,184,238,511,512) 
- 600m (8min) do przystanku autobusowego Żelazna (152,155,157,166,245),
- 800m do przystanku tramwajowego Franowo (1,2,5,6,7,8,9,10,11,12,14,15,16,17,18)- Google maps nie pokazuje przejścia,
- 900m (10min) do marketu Lidl,
- 80m (2min) do najbliższych sklepów (m.in. Żabka, Poczta Polska, apteka). 
W pobliżu dużo terenów zielonych (jezioro Malta, Staw Olszak), idealne miejsce na spacery, bieganie czy wycieczki rowerowe (nowo wybudowana ścieżka rowerowa przy ul. Folwarcznej). Bardzo spokojna i czysta okolica.
Mieszkanie jest w pełni umeblowane i wyposażone. Dużą zaletą są dwie pojemne szafy oraz komoda. Kuchnia duża, przestronna i w pełni wyposażona (kuchenka elektryczna, kuchenka mikrofalowa, lodówka, meble) 
Na wyposażeniu mieszkania m.in. pralka, deska do prasowania, suszarka.
Duże okna plastikowe o podwyższonej izolacji cieplnej, pozwalają obniżyć koszty ogrzewania, natomiast oświetlenie LED obniży rachunki za prąd.

Mieszkanie dostępne od 1 kwietnia 2020. 
Bez pośredników, bez prowizji, profesjonalnie i oficjalnie!
Cena 1400 zł/mies. + czynsz ~360zł ( ogrzewaniem z sieci miejskiej, woda, śmieci, sprzątanie klatki) + prąd (wg zużycia).
Kaucja 1500zł.",590947883,667925,761,"private","yes","price",1400,"blok",35,"one",360,NA,2020-03-08 20:26:03,FALSE
"Mieszkanie usytuowane jest na 1 piętrze w oficynie kamienicy (cisza i spokój). Kawalerka składa się z pokoju z aneksem kuchennym (w tym łóżko małżeńskie na antresoli), łazienka, komórka z nową pralką. Mieszkanie ogrzewane na prąd, w pełni umeblowane i wyposażone (lodówka, płyta elektryczna, piekarnik, zmywarka, okap, pralka, tv, internet, narożnik z funkcją rozkładania).

Mieszkanie znajduje się przy przystanku tramwajowym, bardzo dobrze skomunikowane z każda częścią miasta.  

Dostępne od kwietnia.

Czynsz miesięczny - 1600 zł/m-c (w tym opłaty) + prąd co dwa miesiące w zależności od zużycia (poprzedni najemcy płacili średnio 300-400zł/2 m-ce).",590948126,4230373,331,"private","yes","price",1600,"kamienica",30,"one",1600,NA,2020-03-08 20:26:52,FALSE
"Kawalerka znajduje się na osiedlu strzeżonym ATANER (obok Tesco) na Piątkowie. Idealna lokalizacja. Do Tesco minuta, do tramwaju 3 min, do centrum tramwajem 8 min, do uczelni UAM Morasko kilka minut pieszo.    Mieszkanie bardzo przytulne, umeblowane, ciche. 
Wolne od 15 marca. Opłaty miesięczne 999 zł + 400 czynsz administracyjny + co 2 miesiące ok 100 zł energia.   
 Kaucja 1400 zł. 
  Tel. Kontaktowy 601 375 644",590968885,9853783,709,"private","yes","price",999,"blok",32,"one",400,NA,2020-03-08 22:19:08,FALSE
"Do wynajęcia jednopokojowe mieszkanie o pow 30,8m2 na os. Chrobrego w Poznaniu
W skład nieruchomości wchodzi:
- Pokój - duże okna na zielone podwórko, strona zachodnia, 2 fotele, kanapa, ława, panele
- Osobna kuchnia - meble kuchenne, lodówka, kuchenka
- Łazienka - prysznic, pralka
- Przedpokój z wbudowaną szafą
Mieszkanie znajduje się na 4 piętrze w 10-piętrowym bloku z windą. Częściowo umeblowane. Duży parking dla mieszkańców pod blokiem. Z tyłu zielone podwórko.
Świetna lokalizacja

3 minuty do PST, liczne przystanki autobusowe, pętla tramwajowa
Blisko kampus UAM, tereny spacerowe, park Żurawiniec
Blisko sklepy Tesco, Lidl, Biedronki w kilka minut.

Czynsz 1100
Opłaty administracyjne 400 ( uzależnione od zużycia wody i ogrzewania).
Prąd wg licznika
Kontakt : (użyj formularza kontaktowego)",590972062,21117567,709,"private","yes","price",1100,"blok",30.8,"one",NA,60304066,2020-03-08 22:42:03,FALSE
"DOSTĘPNE OD 1 KWIETNIA.

Samo centrum Poznania - Jeżyce. 3 minuty do mostu teatralnego, 2 minuty do rynku jeżyckiego. Niedaleko Uniwersytet Medyczny, Uniwersytet Ekonomiczny. 
Blok posiada dwie windy, nowe.
Mieszkanie posiada pełne wyposażenie.
Do comiesięcznej opłaty 1200 zł dochodzi - czynsz do spółdzielni 340 zł za dwie osoby (razem z opłatą za śmieci, wodą, ogrzewaniem itd.) oraz rachunki za prąd (w granicach 70 zł). Razem ok. 1600 zł miesięcznie.
Internet we własnym zakresie, dostępna jest INEA.
Zarówno sąsiedztwo, jak i okolica b. spokojna.
MIEJSCE PARKINGOWE NA PODWÓRKU Z BRAMĄ ZAMYKANĄ NA KLUCZ!

NIESAMOWITY WIDOK Z OKNA!

POLECAM!

Kontakt przez OLX.",590993298,32596459,713,"private","yes","price",1200,"blok",25,"one",340,NA,2020-03-09 08:27:53,FALSE
"UWAGA - Stałe koszty najmu. Brak dodatkowych rachunków. Świetne mieszkanie, nowo urządzone. Wszystkie sprzęty oraz meble zupełnie nowe. W pokoju kanapa rozkładana, duża szafa, stół z krzesłami. Kuchnia urządzona. Świetna lokalizacja - blisko centrum. Jednocześnie cisza i spokój. Parking gratis.",591032536,20707457,331,"private","yes","price",1450,"kamienica",22,"one",1,NA,2020-03-09 10:01:52,FALSE
"Do wynajęcia przytulna kawalerka na poznańskiej Wildzie ul. Wirzbięcice 30. Mieszkanie składa się z pokoju z aneksem kuchennym oraz z łazienki i małego korytarza. Urządzone z gustem i według najwyższych standardów. Świetna lokalizacja- do Rynku Wildeckiego oraz do przystanku tramwajowego, z którego łatwo można dostać się w każdy punkt Poznania.
Kamienica wyposażona w windę.

Umeblowanie/wyposażenie:
Pokój z rozkładaną kanapą, stolikiem kawowym. W części aneksu kuchennego znajduje się stolik z krzesłami, szafki wiszące i stojące, lodówka, płyta elektryczna oraz piekarniko/mikrofalówka. Łazienka wyposażona w prysznic, WC, pralkę oraz umywalkę.

Cena najmu: 1850 zł

+ czynsz: 256 zł (utrzymanie nieruchomości, zaliczana ciepłą/zimna wodę, wywóz nieczystości, centralne ogrzewanie)
+ prąd 

WYMAGANA KAUCJA 2000 zł
Proszę o kontakt telefoniczny w celu prezentacji mieszkania 600100407",591034181,9337661,331,"private","yes","price",1850,"kamienica",22,"one",256,NA,2020-03-09 10:22:59,FALSE
