"","Description","Individual","District","RemoteId","ID","Price","Area","FlatDetails.RoomsNum","FlatDetails.Furnished","FlatDetails.Rent","FlatDetails.PriceIncludeRent","FlatDetails.Deposit","point","SellerInfo.ID","Title"
"109","Do wynajęcia piękne, nowoczesne kawalerki w ścisłym centrum miasta. Lokale całkowicie nowe, nieużywane.- ul. Mostowa 31- 400 metrów od płyty Starego Rynku- komunikacja miejska - Tramwaj (Plac Bernardyński 290m, Małe Garbary 550m), Autobus (Mostowa 150m, Garbary 200m). Dobry dojazd do każdej dzielnicy miasta, uczelni, targów, dworca itp. Budynek:Dobrze utrzymana kamienica, zamykany teren. Kawalerki znajdują się na piętrze 3/5. Z klatki głównej wejście na wewnętrzny, zamykany i dodatkowo ogrzewany korytarz prowadzący do mieszkań.Mieszkania: Lokale o powierzchni 20 m2, składające się z pokoju z aneksem kuchennym i łazienki.Wysokość lokali 3,2m, dobre doświetlenie.W lokalach nowoczesne duże okna, ogrzewanie centralne, na podłogach wysokiej jakości miękka antyalergiczna wykładzina satynowa. Łazienki wykończone włoską glazurą i gresem. Na wyposażeniu meble (kanapa rozkładana, stół, krzesła, kuchnia), lodówki, płyty grzewcze. Na życzenie klienta możliwe dołożenie lub usunięcie mebli. Koszty:Czynsz - 1600 złOpłaty - 250 zł (wszytko łącznie z internetem, prądem, ogrzewaniem, wodą itp.) Brak dodatkowych opłat. Kaucja - zwrotna w wysokości jednego czynszu + opłatyW przypadku wpłaty czynszu z góry za cały okres najmu, jeden czynsz gratis. Jednorazowa Prowizja dla biura w wysokości połowy czynszu.Zapraszam do oglądania - Jędrzej Żeleźnik, 604 777 878 ","FALSE","462","8850237","60161826","1600","20","1","FALSE","0","FALSE","0",338,"201140","Piękne nowe kawalerki w centrum Poznania"
"110","Witam,Bezposrednio do wynajęcia kawalerka na nowej częsci os Batorego przy szybkim tramwaiu PST , blisko kampus UAM Morasko, umeblowana i wyposazona ,winda, 1250+350 z pradem, wolne od zaraz.Kaucja 1600, zapraszam do ogladania tel 606 372 210","TRUE","462",NA,"60161864","1250","31","1","TRUE","350","FALSE","1600",338,"53590","Bezpośrednio Kawalerka Batorego przy pętli PST"
"111","Kawalerka w centrum dostępna od zaraz Szukasz mieszkania na wynajem w doskonałej lokalizacji? Chcesz mieć dostęp do niezbędnych usług, a jednocześnie korzystać z uroków natury? Zachęcam abyś zapoznał się z treścią ogłoszenia. LokalizacjaMieszkanie położone jest przy ulicy Za Bramką w samym centrum miasta. Spacerkiem dostaniesz się na płytę Starego Rynku, w okolice Starego Browaru, bądź na Garbary. W niedalekim sąsiedztwie znajduje się popularne targowisko położone przy Placu Bernardyńskim, gdzie kupisz świeże owoce i warzywa. Oprócz tego w okolicy nie brakuje licznych sklepów, piekarni, a także innej działalności usługowej m.in. aptek, szkół, banków, restauracji, czy kawiarni. W pobliżu również uczelnie wyższe - Politechnika, AWF, Uniwersytet Artystyczny, UEP, WSB oraz WSL.Bliskość przystanku przy Placu Bernardyńskim to niewątpliwy atut, dzięki któremu dotrzesz w każdą część miasta. Znajdziesz tu połączenia linii tramwajowych nr 5, 13, 16, a także autobusowych nr 174, 176, 190, 603.Budynek i mieszkanieKamienica, w której zlokalizowane jest mieszkanie powstała na początku XX wieku. Przejdźmy do opisu samego mieszkania...Twoje nowe M położone jest na II piętrze kamienicy. Składa się z łazienki oraz pokoju z aneksem kuchennym, z okna którego będziesz mógł podziwiać Park Chopina. Mieszkanie posiada ogrzewanie elektryczne - piec akumulacyjny AEG 0,8 kW. W nieruchomości znajduje się pralka automatyczna, kuchenka z piekarnikiem, lodówka, okap, mikrofalówka, a także meble.Koszty miesięczne:- wynajem 1100 zł,- czynsz 268 zł z zaliczką na wodę (przy dwóch osobach),- prąd według zużycia (w okresie zimowym ok 200 zł). Mieszkanie dostępne od zaraz. Preferowany najem na krótszy okres czasu ok. miesiąca lub dwóch. Idealnie sprawdzi się dla osób, które poszukują przejściowego lokum w doskonałej lokalizacji. Wymagana kaucja w wysokości jednego kosztu najmu. Z pewnością masz pytania, na które mogę udzielić odpowiedzi. Zapraszam na prezentację!Edyta Piłattel. 536-993-222 ID:13570119","FALSE","462","13570119","60162587","1100","27","1","FALSE","0","FALSE","0",338,"1669122","Kawalerka w centrum dostępna od zaraz"
"112","Polecam do wynajmu ustawną kawalerkę na zielonych Winogradach.
Lokalizacja : Os. Pod Lipami. W pobliżu sklepy, szkoła, przedszkole, przystanek autobusowy.
Szybki dojazd do centrum Poznania.
Niski blok. Mieszkanie usytuowane jest na trzeciej kondygnacji.

Metraż 27m2
Pokój dzienny umeblowany ( kanapa, stół, krzesła, szafka pod telewizor ).
Kuchnia z lodówką, szafkami, kuchenką gazową.
Łazienka z prysznicem, pralką, wc.

Mieszkanie zadbane, przytulne idealne dla singla lub pary.

Opłaty: czynsz 350 zł, najem 1150 zł, gaz około 30 zł, prąd 60 zł na dwa miesiące.
Kaucja 1150 zł.

Zapraszam Monika Modrzyńska 512330990","FALSE","462","20/MM/1","60163098","1150","27","1","TRUE","350","FALSE","1150",338,"31505","Kawalerka na zielonych Winogradach!"
"113","Polecamy na wynajem nową, kompaktową kawalerkę na ul. Jasielskiej na poznańskich Podolanach. Mieszkanie znajduje się w odległości 5 minut marszu od 'Galerii Podolany'. Jest w pełni umeblowane i wyposażone, składa się z pokoju z aneksem kuchennym oraz łazienki. Do mieszkania przynależy miejsce parkingowe na parkingu budynku. Idealnie nadaje się dla jednej osoby lub pary. Czynsz administracyjny w wysokości 100 PLN składa się z ryczałtu na ogrzewanie, zużycie wody i energii elektrycznej.Budynek, w którym znajduje się mieszkanie został gruntownie wyremontowany w 2019 roku, składa się z 20 mieszkań z czego 16 to kawalerki a 4 to wieloosobowe mieszkania (możliwy najem łóżek od 600 do 700 PLN/łóżko/miesiąc). Do dyspozycji mieszkańców udostępniamy szybkie, nielimitowane Wi-Fi w cenie najmu, pokój telewizyjny z wyjściem na docelowe patio i duży ogród. Najemcy mogą korzystać ze wspólnej pralni z suszarkami oraz parkingu. Budynek spełnia wysokie standardy przeciwpożarowe z systemem grodzi przeciwogniowych oraz system oddymiania, jest monitorowany z kontrolą dostępu i regularnie sprzątany.W mieszkaniach regularnie zmieniana jest pościel, istnieje również możliwość zamówienia usługi sprzątania. Wszystkie lokale wyposażone w osobne liczniki wody i energii elektrycznej.Budynek znajduje się 60 metrów od przystanku autobusowego linii 183, co umożliwia sprawną komunikację z całym miastem.  W bezpośredniej bliskości znajdują się:Sklep Żabka ok 60 metrów .Sklep Piotr i Paweł i drogeria Rossmann ok. 300 metrów.Galeria ‘Podolany’ i ‘Biedronka’ ok. 400 metrów.Siłownia i Apteka ok. 400 metrów.Możliwy krótki najem, już od 1 miesiąca! Kaucja w wysokości czynszu miesięcznego najmu.Cena 1300 zł plus 100 zł opłat administracyjnychnz prądemSzczegóły i kontakt:Filip BłaszkiewiczGrupa 3 Nieruchomości+48 505 137 790ENGLISHWe are offering a new fully furnished and equipped studio apartment with kitchenette and a bathroom at Jasielska street in Podolany district of Poznań. The apartment has assigned parking spot in building's parking lot. It's a perfect spot for students, singles and couples.The building has been thoroughly refurbished in 2019, it consists of 20 apartments, 16 studios and 4 hostel multiperson apartments (from 600-700 PLN/bed/month. The building has a common TV room with Patio terrace and a garden as well as a laundry room with dryers, a parking lot and last but not least a fast internet connection with WiFi included in rent at occupants disposal. The building has CCTV, restricted access and sophisticated fire safety system. Administration fee of 100 PLN/month with prepayments for heating, water and electricity use.  All rooms are fitted with electric and water meters, media receipts are issued each month. In case of overuse the difference is charged Crew speaks english.In close proximity you'll find:- 'Żabka' convenience store circa. 60 m- bus stop circa. 60 m- 'Galeria Podolany' mall circa. 400 m (supermarket, gym, restaurants, drug store)- 'Piotr i Paweł' and 'Spar' supermarkets, drug store, chemist's circa. 450 mThe building is well communicated with all parts of town.Included in the rent:- fast Wi-Fi- parking spot- bed sheets changed once every two weeks- garden access- cleaning service for common parts- CCTV and security Safety deposit: one month rent value.Contact and details:Filip BłaszkiewiczGrupa 3 Real Estates+48 505 137 790","FALSE","462","2082/491/OMW","60165303","1300","18","1","FALSE","100","FALSE","0",337,"545930","Kawalerka dla singla lub pary. najem od 1 miesiąca"
"114"," 
BON TENGO poleca:  Jeżyce  ATANER   ul. Mylna  kawalerka o pow. 30m2 położona na pierwszym piętrze pięciopiętrowego budynku z windą.
Mieszkanie składa się z pokoju dziennego z aneksem kuchennym i łazienki. Lokal  po remoncie w całości umeblowany i wyposażony.
W pokoju dwa okna w tym okno balkonowe od  strony zachodniej. Łazienka w płytkach w pokoju panele, ściany malowane.
Teren monitorowany strzeżony całą dobę.
Bardzo dobra lokalizacja blisko centrum. Komunikacja autobusowa i tramwajowa z innymi dzielnicami. W pobliżu sklepy /nowy LIEDL/, szkoły, uczelnie bardzo  rozwinięta infrastruktura miejska. W pobliżu tereny rekreacyjne i sportowe  Golęcin i Park Sołacki
 
 
Cena:   czynsz najmu  1500zł +  czynsz adm. 330zł.   Dodatkowo prąd, TV kablowa, internet.
 
Kontakt: 507 126 818;  602 785 945.
 
Pośrednik odpowiedzialny za realizację oferty nr lic.  6795
Powyższa inf. nie jest ofertą w rozumieniu przepisów KC.
 ","FALSE","462",NA,"60165595","1500","30","1","TRUE","330","FALSE","0",337,"248382","Jeżyce ATANER ul. Mylna kawalerka 30m2"
"115"," —Kawalerka w wysokim standardzie—Serafitek—z widokiem na Wartę—  Kawalerka na poznańskich  Ratajach przy ul. Serafitek.Mieszkanie umiejscowione na trzecim piętrze  w pięciopiętrowym budynku z 2018 roku z windą.Na powierzchni  ok 25m2 znajdują się: pokój z aneksem kuchennym (ok 22m2), łazienka (ok 3m2).  Do mieszkania przynależy: balkon (ok 1,5m2) z widokiem na tereny zielone Warty oraz komórka lokatorska (ok 4,5m2). Okna wychodzące na: zachód.   Kawalerka w wysokim standardzie, zlokalizowana w nowym budynku z tego roku.Nieruchomość w pełni wyposażona, urządzona z gustem. Sprawdź już dziś czy będzie to miejsce odpowiednie dla Ciebie!Doskonała lokalizacja- w zasięgu ręki wszystkie niezbędne punkty handlowo-usługowe. Tuż obok budynku przystanek tramwajowy, dlatego też stąd szybko dojedziesz w każdą część miasta. Do Centrum pieszo 10-15 minut.Koszty: czynsz najmu 1600PLN+ czynsz administracyjny ok 250PLN+ prąd.Kaucja dla właściciela- 1850PLN.   —Zadzwoń teraz i umów się na prezentację—      —Kupuj/Wynajmuj z MERKADOM NIERUCHOMOŚCI- sprawnie, bezpiecznie, skutecznie—    —Pomoc w uzyskaniu kredytowania na zakup nieruchomości—    —Zniżki na usługi kancelarii notarialnej przy transakcji—    —Obsługa formalności po transakcji na rzecz Kupującego—   ","FALSE","462","33/7735/OMW","60168599","1600","25","1","FALSE","0","FALSE","0",337,"7076709","Kawalerka—wysoki standard—Serafitek—widok na Wartę"
"116","Do wynajęcia w pełni wyposażona i zadbana kawalerka na Winogradach, os. Zwycięstwa, 32 m2. Wieżowiec, 3 piętro. Duży pokój (22 m2), osobna, jasna kuchnia, łazienka z prysznicem, przedpokój, balkon. Czysto. Spokojna okolica, blok zadbany, po remoncie. Mieszkanie w pełni umeblowane i wyposażone (lodówka, kuchenka gazowa, pralka, telewizor, odkurzacz, deska do prasowania). Parkiet, dywany, firanki i zasłony.
ŚWIETNA LOKALIZACJA: blisko PST (5 min), punkt przesiadkowy autobusów, nocny tramwaj i autobus. W pobliżu centra handlowe: Pestka, Plaza, sklepy: Biedronka, Netto, Lidl, Castorama. Wszystko oddalone o 5-10 min.  Niedaleko osiedlowy bazarek, bistro „Obiady domowe”, apteka, myjnia, stacja benzynowa, strzeżone parkingi, poczta, ksero, kino, piekarnia, szkoła, KFC oraz inne punkty usługowo-handlowe. Blisko park Cytadela oraz trasy rowerowe.
Cena 1.350 zł  + czynsz administracyjny (468 zł) oraz opłaty za media: prąd, gaz, internet.
Wymagana kaucja zwrotna.
Wolne od 3 lutego 2020.
Kontakt: 609 480 497, w dni robocze proszę o kontakt po godz. 17.00.","TRUE","462",NA,"60169830","1350","32","1","TRUE","468","FALSE","1800",336,"7227261","kawalerka Winogrady, super lokalizacja, zadbane"
"117","Polecam na wynajem kawalerkę w nowym budownictwie przy Hawelańskiej 6.Mieszkanie w pełni wykończone i umeblowane.W łazience wanna, pralka, półki wnękowe, toaleta.Pokój z anekem kuchennym. Znajdują się w nim, sofa z funkcją spania, szafka RTV, stolik kuchenny oraz szafa wisząca nad stolikiem RTV. Z pokoju wyjście na balkon.W przedpokoju szafa typu Komandor.Kuchni z płytą grzewczą oraz piekarnikiem, stolik oraz 2 krzesła.Spokojna, bezpieczna okolica, w pobliżu mieszkania znajdują się sklepy, supermarket Tesco, kawiarnia, szkoła, przedszkole, przychodnia oraz przystanek autobusowy.Wolne od 10 lutego!Cena najmu: 1100 złCzynsz administracyjny: ok. 200 zł/m-c w tym CO, monitoring,+opłaty za prąd, wodę i śmieci według licznikówKaucja zwrotna 1300 złProwizja 1100 zł butto.Kontakt:W celu uzyskania informacji proszę o kontakt:Adam Chodkiewicz,tel. nr 784 000 603 .Osoba odpowiedzialna za realizację ofert nr licencji 127 - Biuro Nieruchomości Assesor.Dane mają charakter informacyjny i nie stanowią oferty w rozumieniu przepisów KC.","FALSE","462","90060408","60170475","1100","26","1","FALSE","0","FALSE","0",336,"3387592","Mieszkanie, 26 m², Poznań"
"118","Zapraszam do zapoznania się z ofertą nowych kawalerek na poznańskich Ratajach.Mieszkanie usytuowane jest w nowym bloku przy ul. Na Miasteczku obok ronda Rataje.Pokój z aneksem kuchennym oraz łazienka i balkonem.Pokój wyposażony w nowe meble: rozkładana sofa, duża szafa, biurko.Kuchnia z lodówką oraz kuchenką elektryczną.Łazienka z kabiną prysznicową i pralką.Lokalizacja: Rataje, 5min do Starego Browaru, liczne sklepy usługowe, Stary Rynek w zasięgu ręki oraz tereny zielone (Jezioro Maltańskie).Cena najmu: 1000 zł + 350 zł czynsz do Wspólnoty Mieszkaniowej (w tym ogrzewanie) + prąd oraz woda, śmieci wg zużycia licznika ( szacunkowo 100/150 zł miesięcznie).Kaucja: 1350 zł + 150 zł od osoby.Wolne od końca lutego.Biuro pobiera prowizję.Kontakt: 602-584-287e-mail: Biuro Nieruchomości: `Paczesny Nieruchomości`Oferta ma charakter informacyjny i nie stanowi oferty handlowej w myśl przepisów Kodeksu Cywilnego.","FALSE","462","24180403","60170735","1000","26","1","FALSE","0","FALSE","0",336,"915632","Kawalerka umeblowana z balkonem - Rataje."
"119","Do wynajęcia urządzona kawalerka na nowym osiedlu dewelopera AGROBEX, przy ul.Wilczak 20

Osiedle chronione 24h / parking w hali podziemnej / wyjście na ogródek.

- 400m od pętli tramwajowej Wilczak
oraz
- 100m od przystanków autobusowych linii: 178; 183; 185; 248; 322

Mieszkanie urządzone pod klucz, nowe meble, nowa kuchnia, nowe wyposażenie, nowe AGD

W mieszkaniu znajdują się wszystkie niezbędne dodatki (pralka, żelazko, deska do prasowania, suszarka, odkurzacz, kuchenka mikrofalowa, czajnik, garnki, talerze, kubki itd).

LOKALIZACJA:- Uniwersytet przyrodniczy - 15 minut- Uniwersytet ekonomiczny - 10 minut- Uniwersytet medyczny - 10 minut- Wyższa szkoła bankowa - 10 minut- Uniwersytet Adama Mickiewicza - 10 minut- Akademia muzyczna - 10minut

W POBLIŻU:- Dworzec Garbary - 5 minut- Centrum handlowe TESCO - 5 minut- Siłownia Fabryka Formy - 5 minut- Biedronka - 5 minut- Żabka - 5 minut
- ALDI - 5 minut

Koszty dodatkowe: 280zł / wszystkie media (prąd, woda, ogrzewanie, internet, śmieci) / osoby

W cenie WiFi !!

Kaucja zwrotna: 1600zł

Istnieje możliwość wynajęcia miejsca postojowe w hali garażowej 100zł / miesiąc","FALSE","462","1005","60170987","1400","20","1","TRUE","280","FALSE","1600",336,"7204663","Kawalerka/nowe osiedle/ogródek - bezpośrednio"
"120","Do wynajęcia urządzona kawalerka na nowym osiedlu dewelopera AGROBEX, przy ul.Wilczak 20

Osiedle chronione 24h / parking w hali podziemnej / wyjście na ogródek.

- 400m od pętli tramwajowej Wilczak
oraz
- 100m od przystanków autobusowych linii: 178; 183; 185; 248; 322

Mieszkanie urządzone pod klucz, nowe meble, nowa kuchnia, nowe wyposażenie, nowe AGD

W mieszkaniu znajdują się wszystkie niezbędne dodatki (pralka, żelazko, deska do prasowania, suszarka, odkurzacz, kuchenka mikrofalowa, czajnik, garnki, talerze, kubki itd).

LOKALIZACJA:- Uniwersytet przyrodniczy - 15 minut- Uniwersytet ekonomiczny - 10 minut- Uniwersytet medyczny - 10 minut- Wyższa szkoła bankowa - 10 minut- Uniwersytet Adama Mickiewicza - 10 minut- Akademia muzyczna - 10minut

W POBLIŻU:- Dworzec Garbary - 5 minut- Centrum handlowe TESCO - 5 minut- Siłownia Fabryka Formy - 5 minut- Biedronka - 5 minut- Żabka - 5 minut
- ALDI - 5 minut

Koszty dodatkowe: 280zł / wszystkie media (prąd, woda, ogrzewanie, internet, śmieci) / osoby

W cenie WiFi !!

Kaucja zwrotna: 1600zł

Istnieje możliwość wynajęcia miejsca postojowe w hali garażowej 100zł / miesiąc","FALSE","462","1006","60171019","1300","18","1","TRUE","280","FALSE","1600",336,"7204663","Kawalerka/nowe osiedle/ogródek - bezpośrednio"
"121","Zapraszam Państwa do wynajmu mieszkania, dużej kawalerki w budynku przy ul. Garbary 71 w Poznaniu, około 200 metrów od płyty Starego Rynku.
WOLNE OD 1 MARCA 2020r.
 Mieszkanie o powierzchni ok.  40 m2 znajduje się na 5 piętrze, jest ciche, posiada balkon oraz osobną garderobę.

Pełne wyposażenie: łóżko 2-osobowe + dodatkowa, rozkładana kanapa.  Wyposażenie: kuchnia, lodówka, piekarnik, czajnik elektryczny, kuchenka mikrofalowa, naczynia kuchenne, żelazko, łazienka, suszarka do włosów, pralka, wanna/prysznic, telewizor, klimatyzator

Budynek posiada 2 windy oraz całodobową ochroną w holu głównym.

Czynsz najmu/miesiąc: 1900 zł + 450 zł  opłaty do Wspólnoty Mieszkaniowej: eksploatacja, zaliczka  centralne ogrzewanie, ochrona, śmieci, zaliczka woda ciepła, zimna i ścieki + opłata za energię elektryczną co 2 miesiące.

Kaucja: 2350 zł (możliwość rozłożenia płatności na 2 raty)

Możliwość wynajęcia miejsca postojowego w budynku w podziemnej hali garażowej (koszt 250 zł / miesiąc)

KONTAKT: Jarosław, nr tel.: 726 244 637","TRUE","462",NA,"60171246","1900","40","1","TRUE","450","FALSE","2350",336,"3745011","KAWALERKA, ul. Garbary 71, Ataner, BEZPOŚREDNIO"
